order_id,device_id,device_type,browser,operating_system,user_agent,ip_address,ip_country,ip_city,vpn_detected,proxy_detected,datacenter_ip,card_fingerprint,failed_payments,payment_attempts,phone_verified
4653,dev_142384,mobile,Chrome,iOS,mobile/iOS/Chrome,127.145.208.106,UAE,Dubai,0.0,0.0,0.0,card_64414,0.0,1.0,1.0
4654,dev_780769,mobile,Safari,Android,mobile/Android/Safari,172.148.15.86,UAE,Dubai,0.0,0.0,0.0,card_31022,1.0,2.0,1.0
4655,dev_926268,mobile,Chrome,Android,mobile/Android/Chrome,155.145.144.168,Nigeria,Unknown,0.0,0.0,0.0,card_19932,1.0,2.0,1.0
4656,dev_527430,tablet,Other,iOS,tablet/iOS/Other,81.48.198.58,Pakistan,Islamabad,0.0,1.0,0.0,card_46885,0.0,1.0,1.0
4657,dev_291237,mobile,Firefox,iOS,mobile/iOS/Firefox,198.62.152.194,Pakistan,Islamabad,0.0,0.0,0.0,card_98191,0.0,1.0,0.0
4658,,,,,,,,,,,,,,,
4659,dev_876051,mobile,Safari,iOS,mobile/iOS/Safari,155.129.25.216,Pakistan,Islamabad,0.0,0.0,0.0,card_38826,0.0,1.0,0.0
4660,dev_698631,desktop,Edge,Windows,desktop/Windows/Edge,9.45.148.162,USA,Los Angeles,0.0,0.0,0.0,card_63157,1.0,2.0,1.0
4661,dev_579309,desktop,Chrome,macOS,desktop/macOS/Chrome,216.158.111.52,Pakistan,Islamabad,0.0,0.0,0.0,card_87887,0.0,1.0,1.0
4662,,,,,,,,,,,,,,,
4663,dev_818667,mobile,Safari,Android,mobile/Android/Safari,113.227.180.50,Pakistan,Islamabad,0.0,0.0,0.0,card_55955,0.0,1.0,1.0
4664,dev_169040,desktop,Edge,Linux,desktop/Linux/Edge,124.46.232.199,UAE,Dubai,0.0,0.0,0.0,card_40463,0.0,1.0,1.0
4665,dev_564853,mobile,Chrome,Android,mobile/Android/Chrome,58.34.69.122,Canada,Toronto,0.0,0.0,0.0,card_96035,0.0,1.0,1.0
4666,dev_947063,mobile,Firefox,Android,mobile/Android/Firefox,95.176.204.80,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_30301,0.0,1.0,1.0
4667,dev_992789,mobile,Chrome,Android,mobile/Android/Chrome,133.105.103.221,Pakistan,Islamabad,0.0,1.0,0.0,card_58804,0.0,1.0,1.0
4668,,,,,,,,,,,,,,,
4669,dev_592727,mobile,Safari,Android,mobile/Android/Safari,9.31.116.227,USA,Los Angeles,0.0,0.0,0.0,card_58051,0.0,1.0,1.0
4670,dev_980616,desktop,Chrome,Windows,desktop/Windows/Chrome,61.112.238.113,Singapore,Singapore,1.0,0.0,0.0,card_47813,1.0,2.0,0.0
4671,dev_152870,mobile,Edge,Android,mobile/Android/Edge,3.69.64.173,Pakistan,Islamabad,0.0,0.0,0.0,card_89738,0.0,1.0,1.0
4672,,,,,,,,,,,,,,,
4673,dev_657052,mobile,Safari,Android,mobile/Android/Safari,116.39.58.92,Pakistan,Islamabad,0.0,0.0,0.0,card_56009,0.0,1.0,1.0
4674,dev_264030,mobile,Chrome,iOS,mobile/iOS/Chrome,184.37.34.103,Pakistan,Islamabad,0.0,0.0,0.0,card_34738,1.0,2.0,1.0
4675,dev_601444,mobile,Firefox,iOS,mobile/iOS/Firefox,86.61.24.214,Pakistan,Islamabad,0.0,0.0,0.0,card_30424,0.0,1.0,1.0
4676,dev_560338,mobile,Safari,Android,mobile/Android/Safari,86.192.134.249,Canada,Toronto,0.0,0.0,0.0,card_97784,0.0,1.0,1.0
4677,dev_542728,mobile,Firefox,Android,mobile/Android/Firefox,62.128.65.184,Canada,Toronto,0.0,0.0,0.0,card_95090,0.0,1.0,1.0
4678,dev_279843,tablet,Chrome,Windows,tablet/Windows/Chrome,138.219.157.29,Pakistan,Islamabad,0.0,0.0,0.0,card_55706,1.0,2.0,1.0
4679,dev_685924,desktop,Firefox,Linux,desktop/Linux/Firefox,49.203.175.134,UK,Manchester,0.0,0.0,0.0,card_79833,0.0,1.0,1.0
4680,dev_691074,desktop,Safari,macOS,desktop/macOS/Safari,211.78.167.242,UK,Manchester,0.0,0.0,0.0,card_93556,0.0,1.0,0.0
4681,dev_388432,mobile,Firefox,iOS,mobile/iOS/Firefox,70.134.58.6,Singapore,Singapore,0.0,0.0,0.0,card_88744,0.0,1.0,1.0
4682,dev_979275,desktop,Safari,macOS,desktop/macOS/Safari,126.160.242.248,Pakistan,Islamabad,0.0,0.0,0.0,card_25316,0.0,1.0,1.0
4683,dev_677421,mobile,Chrome,iOS,mobile/iOS/Chrome,64.159.247.217,Pakistan,Islamabad,0.0,0.0,0.0,card_49828,0.0,1.0,0.0
4684,,,,,,,,,,,,,,,
4685,dev_462889,desktop,Samsung Internet,Windows,desktop/Windows/Samsung Internet,126.110.157.95,Pakistan,Islamabad,0.0,0.0,0.0,card_69674,1.0,2.0,0.0
4686,dev_972650,mobile,Safari,Android,mobile/Android/Safari,37.34.246.152,Canada,Toronto,0.0,0.0,0.0,card_47822,0.0,1.0,1.0
4687,dev_348657,desktop,Safari,Linux,desktop/Linux/Safari,145.164.8.189,Pakistan,Islamabad,0.0,0.0,0.0,card_92782,1.0,2.0,0.0
4688,dev_656355,desktop,Chrome,Linux,desktop/Linux/Chrome,12.77.37.47,Pakistan,Islamabad,0.0,0.0,0.0,card_44980,0.0,1.0,0.0
4689,dev_476378,mobile,Chrome,Android,mobile/Android/Chrome,187.52.240.140,Pakistan,Islamabad,0.0,0.0,0.0,card_91235,0.0,1.0,0.0
4690,dev_239089,mobile,Safari,Android,mobile/Android/Safari,139.5.224.237,USA,Los Angeles,0.0,0.0,0.0,card_52325,0.0,1.0,1.0
4691,dev_886223,mobile,Chrome,Android,mobile/Android/Chrome,76.225.60.10,Pakistan,Islamabad,0.0,0.0,0.0,card_64427,0.0,1.0,1.0
4692,dev_398050,mobile,Firefox,iOS,mobile/iOS/Firefox,124.253.154.143,UAE,Dubai,0.0,0.0,0.0,card_88991,0.0,1.0,1.0
4693,dev_781572,desktop,Safari,macOS,desktop/macOS/Safari,178.82.104.148,Pakistan,Islamabad,0.0,1.0,0.0,card_30684,0.0,1.0,1.0
4694,dev_914181,desktop,Firefox,macOS,desktop/macOS/Firefox,87.56.10.232,Singapore,Singapore,0.0,0.0,0.0,card_74821,0.0,1.0,1.0
4695,dev_550901,mobile,Chrome,Android,mobile/Android/Chrome,201.52.249.83,Pakistan,Islamabad,0.0,0.0,0.0,card_79698,0.0,1.0,1.0
4696,dev_138560,mobile,Chrome,iOS,mobile/iOS/Chrome,201.73.140.193,Pakistan,Islamabad,0.0,0.0,0.0,card_21016,0.0,1.0,1.0
4697,dev_482829,tablet,Chrome,Windows,tablet/Windows/Chrome,13.93.92.127,Australia,Sydney,0.0,0.0,0.0,card_14159,0.0,1.0,1.0
4698,dev_756016,mobile,Safari,iOS,mobile/iOS/Safari,78.36.72.131,Pakistan,Islamabad,0.0,0.0,0.0,card_46108,0.0,1.0,1.0
4699,dev_332718,desktop,Edge,Linux,desktop/Linux/Edge,136.179.50.84,USA,Los Angeles,0.0,0.0,0.0,card_25624,1.0,2.0,1.0
4700,dev_487267,mobile,Chrome,Android,mobile/Android/Chrome,119.186.162.167,Pakistan,Islamabad,0.0,0.0,0.0,card_65946,1.0,2.0,1.0
4701,dev_478298,mobile,Safari,Android,mobile/Android/Safari,217.176.82.99,Pakistan,Islamabad,0.0,0.0,0.0,card_18669,0.0,1.0,1.0
4702,dev_862895,desktop,Samsung Internet,macOS,desktop/macOS/Samsung Internet,140.27.178.238,UK,Manchester,0.0,0.0,0.0,card_71623,0.0,1.0,1.0
4703,,,,,,,,,,,,,,,
4704,dev_751222,desktop,Chrome,macOS,desktop/macOS/Chrome,125.72.8.11,Pakistan,Islamabad,0.0,0.0,0.0,card_97085,0.0,1.0,1.0
4705,dev_270085,desktop,Safari,macOS,desktop/macOS/Safari,33.78.124.139,Pakistan,Islamabad,0.0,0.0,0.0,card_66204,0.0,1.0,1.0
4706,dev_559762,mobile,Chrome,iOS,mobile/iOS/Chrome,142.210.59.144,Pakistan,Islamabad,0.0,0.0,0.0,card_69546,0.0,1.0,1.0
4707,dev_760592,mobile,Firefox,Android,mobile/Android/Firefox,88.2.212.201,Pakistan,Islamabad,0.0,0.0,0.0,card_46736,0.0,1.0,0.0
4708,dev_196346,mobile,Chrome,iOS,mobile/iOS/Chrome,70.94.222.177,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_66295,0.0,1.0,0.0
4709,dev_412644,mobile,Safari,Android,mobile/Android/Safari,23.112.130.112,Qatar,Doha,0.0,0.0,0.0,card_47647,0.0,1.0,1.0
4710,dev_380897,mobile,Chrome,iOS,mobile/iOS/Chrome,117.6.171.170,Pakistan,Islamabad,0.0,0.0,0.0,card_19878,0.0,1.0,1.0
4711,dev_596802,mobile,Safari,Android,mobile/Android/Safari,29.207.215.227,USA,Los Angeles,0.0,0.0,0.0,card_90558,1.0,2.0,1.0
4712,dev_529867,desktop,Chrome,Windows,desktop/Windows/Chrome,26.133.23.188,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_44111,0.0,1.0,0.0
4713,dev_311956,mobile,Safari,Android,mobile/Android/Safari,12.83.112.5,Pakistan,Islamabad,0.0,0.0,0.0,card_45474,0.0,1.0,1.0
4714,dev_206826,mobile,Chrome,Android,mobile/Android/Chrome,199.215.165.216,Pakistan,Islamabad,0.0,0.0,0.0,card_67123,1.0,2.0,1.0
4715,dev_966802,mobile,Chrome,Android,mobile/Android/Chrome,70.202.190.248,Pakistan,Islamabad,0.0,0.0,0.0,card_57332,0.0,1.0,0.0
4716,dev_138553,mobile,Safari,Android,mobile/Android/Safari,190.153.205.160,UAE,Dubai,0.0,0.0,0.0,card_63470,0.0,1.0,0.0
4717,,,,,,,,,,,,,,,
4718,dev_516698,mobile,Safari,iOS,mobile/iOS/Safari,78.236.120.118,Pakistan,Islamabad,0.0,0.0,0.0,card_24201,0.0,1.0,1.0
4719,,,,,,,,,,,,,,,
4720,dev_961823,mobile,Chrome,Android,mobile/Android/Chrome,161.239.221.164,Pakistan,Islamabad,0.0,0.0,0.0,card_54004,0.0,1.0,1.0
4721,dev_246584,mobile,Safari,iOS,mobile/iOS/Safari,49.20.190.129,Australia,Sydney,0.0,0.0,0.0,card_53769,0.0,1.0,1.0
4722,dev_482697,desktop,Safari,Linux,desktop/Linux/Safari,208.175.181.243,UAE,Dubai,0.0,0.0,0.0,card_33831,0.0,1.0,1.0
4723,dev_444209,desktop,Other,macOS,desktop/macOS/Other,147.169.215.25,Pakistan,Islamabad,0.0,0.0,0.0,card_43939,0.0,1.0,0.0
4724,dev_484696,desktop,Safari,macOS,desktop/macOS/Safari,161.220.178.1,Turkey,Istanbul,0.0,0.0,0.0,card_15670,1.0,2.0,0.0
4725,dev_919379,tablet,Chrome,Android,tablet/Android/Chrome,50.140.135.207,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_32351,0.0,1.0,1.0
4726,,,,,,,,,,,,,,,
4727,dev_786669,mobile,Firefox,iOS,mobile/iOS/Firefox,191.100.164.18,Pakistan,Islamabad,0.0,0.0,0.0,card_33213,0.0,1.0,0.0
4728,dev_762978,mobile,Edge,Android,mobile/Android/Edge,61.102.232.9,Pakistan,Islamabad,0.0,0.0,0.0,card_18743,0.0,1.0,1.0
4729,,,,,,,,,,,,,,,
4730,,,,,,,,,,,,,,,
4731,dev_810140,mobile,Chrome,iOS,mobile/iOS/Chrome,67.245.78.37,Pakistan,Islamabad,0.0,0.0,0.0,card_79817,0.0,1.0,1.0
4732,dev_105655,mobile,Chrome,Android,mobile/Android/Chrome,117.3.133.220,Australia,Sydney,0.0,0.0,0.0,card_43165,0.0,1.0,1.0
4733,dev_665246,desktop,Chrome,Linux,desktop/Linux/Chrome,69.61.69.185,Singapore,Singapore,1.0,0.0,0.0,card_76325,0.0,1.0,1.0
4734,dev_748084,desktop,Chrome,Linux,desktop/Linux/Chrome,1.165.59.16,UAE,Dubai,0.0,0.0,0.0,card_22401,0.0,1.0,1.0
4735,dev_412726,desktop,Chrome,macOS,desktop/macOS/Chrome,16.77.249.133,UK,Manchester,0.0,0.0,0.0,card_83888,0.0,1.0,0.0
4736,dev_654492,mobile,Chrome,Android,mobile/Android/Chrome,75.84.190.78,Turkey,Istanbul,0.0,0.0,0.0,card_14746,0.0,1.0,1.0
4737,dev_602280,desktop,Chrome,macOS,desktop/macOS/Chrome,178.10.246.97,Pakistan,Islamabad,0.0,0.0,0.0,card_34597,0.0,1.0,1.0
4738,dev_494958,mobile,Safari,Android,mobile/Android/Safari,27.68.238.233,Saudi Arabia,Riyadh,0.0,1.0,0.0,card_44095,0.0,1.0,1.0
4739,dev_196346,desktop,Safari,Linux,desktop/Linux/Safari,212.157.56.147,Turkey,Istanbul,0.0,0.0,0.0,card_20812,1.0,2.0,1.0
4740,dev_840345,desktop,Chrome,macOS,desktop/macOS/Chrome,122.90.81.92,UK,Manchester,0.0,0.0,0.0,card_21386,0.0,1.0,1.0
4741,dev_896883,mobile,Chrome,iOS,mobile/iOS/Chrome,221.6.210.202,UAE,Dubai,0.0,0.0,0.0,card_71413,0.0,1.0,1.0
4742,dev_861333,desktop,Chrome,Linux,desktop/Linux/Chrome,68.55.32.81,Pakistan,Islamabad,0.0,0.0,0.0,card_26940,0.0,1.0,1.0
4743,dev_431404,mobile,Safari,Android,mobile/Android/Safari,175.224.159.73,Pakistan,Islamabad,0.0,0.0,0.0,card_96416,0.0,1.0,1.0
4744,dev_134709,mobile,Edge,iOS,mobile/iOS/Edge,142.182.120.128,Pakistan,Islamabad,0.0,0.0,0.0,card_69244,0.0,1.0,1.0
4745,dev_142426,mobile,Safari,iOS,mobile/iOS/Safari,63.191.174.209,USA,Los Angeles,0.0,0.0,0.0,card_46212,0.0,1.0,0.0
4746,dev_442121,desktop,Chrome,Linux,desktop/Linux/Chrome,178.162.43.147,Pakistan,Islamabad,0.0,0.0,0.0,card_57367,0.0,1.0,0.0
4747,,,,,,,,,,,,,,,
4748,dev_330621,desktop,Safari,macOS,desktop/macOS/Safari,81.246.43.228,UAE,Dubai,0.0,0.0,0.0,card_41787,0.0,1.0,0.0
4749,dev_149946,desktop,Firefox,macOS,desktop/macOS/Firefox,216.192.52.243,Pakistan,Islamabad,0.0,0.0,0.0,card_27150,0.0,1.0,1.0
4750,dev_873223,mobile,Safari,iOS,mobile/iOS/Safari,164.214.153.201,Pakistan,Islamabad,1.0,0.0,0.0,card_18757,0.0,1.0,0.0
4751,dev_266121,desktop,Chrome,Windows,desktop/Windows/Chrome,113.154.160.100,Pakistan,Islamabad,0.0,0.0,0.0,card_16303,0.0,1.0,1.0
4752,dev_855281,desktop,Chrome,macOS,desktop/macOS/Chrome,122.133.83.43,Pakistan,Islamabad,0.0,0.0,0.0,card_65197,0.0,1.0,1.0
4753,dev_578635,tablet,Safari,Android,tablet/Android/Safari,57.145.241.69,UK,Manchester,0.0,0.0,0.0,card_49065,0.0,1.0,1.0
4754,,,,,,,,,,,,,,,
4755,,,,,,,,,,,,,,,
4756,dev_349152,mobile,Chrome,Android,mobile/Android/Chrome,127.240.203.166,Pakistan,Islamabad,0.0,0.0,0.0,card_16972,1.0,2.0,1.0
4757,dev_881459,tablet,Chrome,Android,tablet/Android/Chrome,121.61.62.15,Pakistan,Islamabad,0.0,0.0,0.0,card_32251,0.0,1.0,1.0
4758,dev_458625,tablet,Chrome,Windows,tablet/Windows/Chrome,10.189.152.197,Pakistan,Islamabad,0.0,0.0,0.0,card_29207,0.0,1.0,1.0
4759,dev_300054,desktop,Safari,Linux,desktop/Linux/Safari,140.226.82.243,Pakistan,Islamabad,0.0,0.0,0.0,card_90713,0.0,1.0,1.0
4760,dev_813983,desktop,Chrome,macOS,desktop/macOS/Chrome,70.252.187.132,Pakistan,Islamabad,0.0,0.0,0.0,card_66508,0.0,1.0,0.0
4761,dev_951656,mobile,Firefox,Android,mobile/Android/Firefox,59.234.82.138,Qatar,Doha,0.0,0.0,0.0,card_95214,0.0,1.0,0.0
4762,dev_200232,tablet,Edge,Android,tablet/Android/Edge,163.23.222.177,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_26977,0.0,1.0,1.0
4763,dev_555452,mobile,Safari,iOS,mobile/iOS/Safari,213.209.52.139,UK,Manchester,0.0,0.0,0.0,card_53894,0.0,1.0,1.0
4764,,,,,,,,,,,,,,,
4765,dev_286779,desktop,Safari,macOS,desktop/macOS/Safari,189.49.102.119,USA,Los Angeles,0.0,0.0,0.0,card_79232,1.0,2.0,0.0
4766,,,,,,,,,,,,,,,
4767,dev_664930,mobile,Chrome,Android,mobile/Android/Chrome,88.168.122.134,Pakistan,Islamabad,0.0,0.0,0.0,card_55302,0.0,1.0,1.0
4768,dev_196156,mobile,Chrome,Android,mobile/Android/Chrome,110.212.99.98,Pakistan,Islamabad,0.0,0.0,0.0,card_64962,0.0,1.0,0.0
4769,dev_304504,mobile,Chrome,Android,mobile/Android/Chrome,33.143.81.32,Pakistan,Islamabad,0.0,0.0,0.0,card_78803,0.0,1.0,1.0
4770,dev_989223,mobile,Firefox,iOS,mobile/iOS/Firefox,199.66.157.175,Pakistan,Islamabad,0.0,0.0,0.0,card_69578,0.0,1.0,1.0
4771,dev_815712,desktop,Chrome,Linux,desktop/Linux/Chrome,1.34.145.240,USA,Los Angeles,0.0,0.0,0.0,card_82093,0.0,1.0,1.0
4772,dev_583044,desktop,Safari,Windows,desktop/Windows/Safari,8.152.215.208,Singapore,Singapore,1.0,0.0,0.0,card_67281,0.0,1.0,1.0
4773,dev_330781,desktop,Firefox,macOS,desktop/macOS/Firefox,49.176.87.113,UAE,Dubai,0.0,0.0,0.0,card_61477,0.0,1.0,1.0
4774,dev_924849,desktop,Firefox,Windows,desktop/Windows/Firefox,33.81.145.74,Pakistan,Islamabad,0.0,0.0,0.0,card_12377,0.0,1.0,1.0
4775,dev_297310,mobile,Chrome,iOS,mobile/iOS/Chrome,159.87.151.57,UK,Manchester,0.0,0.0,0.0,card_78792,0.0,1.0,0.0
4776,dev_588171,mobile,Chrome,iOS,mobile/iOS/Chrome,58.152.32.238,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_88587,0.0,1.0,1.0
4777,dev_424850,mobile,Chrome,Android,mobile/Android/Chrome,127.253.59.167,Pakistan,Islamabad,0.0,0.0,0.0,card_73966,0.0,1.0,1.0
4778,dev_931252,desktop,Chrome,macOS,desktop/macOS/Chrome,206.15.148.241,Pakistan,Islamabad,0.0,0.0,0.0,card_78807,0.0,1.0,1.0
4779,dev_928970,mobile,Safari,Android,mobile/Android/Safari,45.186.162.193,UK,Manchester,0.0,0.0,0.0,card_88808,0.0,1.0,0.0
4780,dev_953163,mobile,Safari,Android,mobile/Android/Safari,82.104.136.40,Turkey,Istanbul,0.0,0.0,0.0,card_22291,0.0,1.0,1.0
4781,dev_876079,mobile,Safari,iOS,mobile/iOS/Safari,36.26.199.12,Singapore,Singapore,0.0,0.0,0.0,card_83868,0.0,1.0,1.0
4782,dev_171149,desktop,Chrome,macOS,desktop/macOS/Chrome,148.68.76.124,USA,Los Angeles,0.0,0.0,0.0,card_30298,3.0,4.0,0.0
4783,dev_607871,mobile,Chrome,iOS,mobile/iOS/Chrome,52.10.4.29,Singapore,Singapore,0.0,0.0,0.0,card_12782,0.0,1.0,1.0
4784,,,,,,,,,,,,,,,
4785,dev_795256,tablet,Chrome,Android,tablet/Android/Chrome,123.194.31.1,UAE,Dubai,0.0,0.0,0.0,card_43983,0.0,1.0,1.0
4786,,,,,,,,,,,,,,,
4787,dev_153734,mobile,Firefox,Android,mobile/Android/Firefox,171.197.244.209,USA,Los Angeles,0.0,0.0,0.0,card_36347,1.0,2.0,1.0
4788,dev_703083,mobile,Chrome,Android,mobile/Android/Chrome,54.21.50.223,Pakistan,Islamabad,0.0,0.0,0.0,card_89654,0.0,1.0,1.0
4789,dev_175654,mobile,Chrome,Android,mobile/Android/Chrome,5.12.24.116,Pakistan,Islamabad,0.0,0.0,0.0,card_68632,0.0,1.0,0.0
4790,dev_437249,mobile,Chrome,iOS,mobile/iOS/Chrome,196.250.8.113,UAE,Dubai,0.0,0.0,0.0,card_73173,0.0,1.0,1.0
4791,,,,,,,,,,,,,,,
4792,dev_129582,mobile,Firefox,iOS,mobile/iOS/Firefox,155.152.155.33,Pakistan,Islamabad,0.0,0.0,0.0,card_16443,1.0,2.0,1.0
4793,dev_568104,mobile,Safari,Android,mobile/Android/Safari,97.96.39.191,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_55031,0.0,1.0,1.0
4794,dev_850367,mobile,Chrome,Android,mobile/Android/Chrome,48.63.60.233,USA,Los Angeles,0.0,0.0,0.0,card_77002,0.0,1.0,0.0
4795,,,,,,,,,,,,,,,
4796,dev_115750,desktop,Firefox,Windows,desktop/Windows/Firefox,69.235.75.26,UK,Manchester,0.0,0.0,0.0,card_20623,0.0,1.0,0.0
4797,,,,,,,,,,,,,,,
4798,dev_791094,desktop,Chrome,macOS,desktop/macOS/Chrome,183.88.205.172,Pakistan,Islamabad,0.0,0.0,0.0,card_19954,0.0,1.0,0.0
4799,dev_339816,mobile,Chrome,iOS,mobile/iOS/Chrome,165.219.150.106,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_31383,0.0,1.0,1.0
4800,,,,,,,,,,,,,,,
4801,dev_833120,mobile,Chrome,Android,mobile/Android/Chrome,176.228.45.151,Pakistan,Islamabad,0.0,0.0,0.0,card_35301,1.0,2.0,1.0
4802,,,,,,,,,,,,,,,
4803,dev_699921,mobile,Chrome,Android,mobile/Android/Chrome,154.169.47.16,Canada,Toronto,1.0,0.0,0.0,card_54885,1.0,2.0,0.0
4804,,,,,,,,,,,,,,,
4805,dev_677773,desktop,Chrome,Linux,desktop/Linux/Chrome,126.204.181.208,Pakistan,Islamabad,0.0,0.0,0.0,card_17289,0.0,1.0,1.0
4806,dev_162254,mobile,Chrome,Android,mobile/Android/Chrome,181.70.254.33,Pakistan,Islamabad,0.0,0.0,0.0,card_83611,0.0,1.0,1.0
4807,dev_883095,mobile,Chrome,Android,mobile/Android/Chrome,54.161.67.92,Saudi Arabia,Riyadh,0.0,1.0,0.0,card_45551,0.0,1.0,0.0
4808,dev_351871,desktop,Chrome,Linux,desktop/Linux/Chrome,176.199.43.6,Pakistan,Islamabad,0.0,0.0,0.0,card_25662,0.0,1.0,1.0
4809,,,,,,,,,,,,,,,
4810,,,,,,,,,,,,,,,
4811,,,,,,,,,,,,,,,
4812,dev_450299,tablet,Edge,Windows,tablet/Windows/Edge,130.30.120.6,UK,Manchester,0.0,0.0,0.0,card_17478,0.0,1.0,1.0
4813,dev_211778,mobile,Firefox,Android,mobile/Android/Firefox,133.210.228.170,Pakistan,Islamabad,0.0,0.0,0.0,card_27316,0.0,1.0,1.0
4814,dev_815712,mobile,Chrome,iOS,mobile/iOS/Chrome,188.27.153.11,Pakistan,Islamabad,0.0,0.0,0.0,card_97823,0.0,1.0,1.0
4815,,,,,,,,,,,,,,,
4816,dev_617172,mobile,Safari,iOS,mobile/iOS/Safari,121.59.172.198,Pakistan,Islamabad,0.0,0.0,0.0,card_41091,0.0,1.0,1.0
4817,dev_431404,desktop,Chrome,Windows,desktop/Windows/Chrome,78.105.201.96,Pakistan,Islamabad,0.0,0.0,0.0,card_80222,0.0,1.0,1.0
4818,dev_409120,mobile,Chrome,iOS,mobile/iOS/Chrome,117.151.137.167,USA,Los Angeles,0.0,0.0,0.0,card_18389,0.0,1.0,1.0
4819,dev_517445,mobile,Safari,Android,mobile/Android/Safari,181.233.65.157,Pakistan,Islamabad,0.0,0.0,0.0,card_49305,0.0,1.0,1.0
4820,dev_611283,mobile,Firefox,iOS,mobile/iOS/Firefox,170.40.250.64,Canada,Toronto,0.0,0.0,0.0,card_39082,0.0,1.0,1.0
4821,dev_639043,mobile,Chrome,iOS,mobile/iOS/Chrome,199.53.2.106,Pakistan,Islamabad,0.0,0.0,0.0,card_77200,0.0,1.0,1.0
4822,dev_159704,desktop,Chrome,Linux,desktop/Linux/Chrome,191.189.28.131,USA,Los Angeles,0.0,0.0,0.0,card_37298,0.0,1.0,0.0
4823,dev_340966,mobile,Firefox,Android,mobile/Android/Firefox,104.9.217.134,USA,Los Angeles,0.0,0.0,0.0,card_64103,0.0,1.0,1.0
4824,dev_408075,mobile,Safari,Android,mobile/Android/Safari,130.162.220.234,Pakistan,Islamabad,0.0,0.0,0.0,card_46266,0.0,1.0,1.0
4825,dev_543314,desktop,Chrome,macOS,desktop/macOS/Chrome,163.81.46.157,Australia,Sydney,0.0,0.0,0.0,card_11703,0.0,1.0,0.0
4826,,,,,,,,,,,,,,,
4827,dev_805488,mobile,Chrome,iOS,mobile/iOS/Chrome,106.169.28.42,Saudi Arabia,Riyadh,0.0,0.0,0.0,card_80208,0.0,1.0,0.0
4828,,,,,,,,,,,,,,,
4829,dev_330928,mobile,Chrome,iOS,mobile/iOS/Chrome,222.103.52.92,USA,Los Angeles,0.0,0.0,1.0,card_25610,0.0,1.0,0.0
4830,dev_628665,desktop,Chrome,macOS,desktop/macOS/Chrome,208.199.15.16,Pakistan,Islamabad,0.0,0.0,0.0,card_43383,0.0,1.0,1.0
4831,dev_652422,desktop,Chrome,macOS,desktop/macOS/Chrome,144.120.19.110,UK,Manchester,0.0,0.0,0.0,card_74090,0.0,1.0,0.0
4832,dev_138954,mobile,Edge,iOS,mobile/iOS/Edge,172.174.183.217,Pakistan,Islamabad,0.0,0.0,0.0,card_56473,0.0,1.0,0.0
4833,,,,,,,,,,,,,,,
4834,dev_412644,mobile,Firefox,Android,mobile/Android/Firefox,141.9.169.206,Pakistan,Islamabad,0.0,0.0,0.0,card_26034,0.0,1.0,1.0
4835,dev_739949,mobile,Chrome,Android,mobile/Android/Chrome,129.80.242.179,Pakistan,Islamabad,0.0,0.0,0.0,card_12678,0.0,1.0,0.0
4836,,,,,,,,,,,,,,,
4837,dev_550901,desktop,Chrome,macOS,desktop/macOS/Chrome,114.191.244.250,Pakistan,Islamabad,0.0,0.0,0.0,card_33799,0.0,1.0,1.0
4838,,,,,,,,,,,,,,,
4839,,,,,,,,,,,,,,,
4840,dev_634316,desktop,Safari,Windows,desktop/Windows/Safari,76.156.14.159,Pakistan,Islamabad,0.0,0.0,0.0,card_12511,0.0,1.0,1.0
4841,dev_656373,mobile,Chrome,Android,mobile/Android/Chrome,31.133.90.206,Qatar,Doha,0.0,0.0,0.0,card_22527,0.0,1.0,1.0
4842,dev_452162,desktop,Chrome,macOS,desktop/macOS/Chrome,60.138.199.42,Singapore,Singapore,0.0,0.0,0.0,card_35803,0.0,1.0,1.0
4843,dev_284428,mobile,Chrome,iOS,mobile/iOS/Chrome,151.166.16.254,Pakistan,Islamabad,0.0,0.0,0.0,card_91683,0.0,1.0,0.0
4844,dev_172072,desktop,Firefox,macOS,desktop/macOS/Firefox,3.78.176.56,Pakistan,Islamabad,0.0,0.0,0.0,card_38818,0.0,1.0,1.0
4845,dev_914100,mobile,Chrome,Android,mobile/Android/Chrome,58.5.195.118,Pakistan,Islamabad,0.0,0.0,0.0,card_80880,0.0,1.0,0.0
4846,dev_835656,mobile,Chrome,Android,mobile/Android/Chrome,41.233.61.251,Pakistan,Islamabad,0.0,0.0,0.0,card_19050,0.0,1.0,1.0
4847,dev_743890,desktop,Firefox,Windows,desktop/Windows/Firefox,103.186.139.230,Canada,Toronto,0.0,0.0,0.0,card_58489,0.0,1.0,0.0
4848,dev_408596,mobile,Firefox,iOS,mobile/iOS/Firefox,78.246.38.208,Pakistan,Islamabad,0.0,0.0,0.0,card_39801,0.0,1.0,1.0
